order_id,item_id,product_id,quantity,list_price,discount,gross_sales,discount_amount,net_sales,unit_net_price,order_line_key,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_status_label,is_completed,is_shipped,required_lead_days,shipping_days,is_late,order_year,order_month,order_month_name,order_month_start,order_date_key,required_date_key,shipped_date_key
90,1,3,1,999.99,0.1,999.99,99.99900000000001,899.991,899.991,90-1,414,4,2016-02-23,2016-02-25,2016-02-24,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160223,20160225,20160224.0
90,2,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,90-2,414,4,2016-02-23,2016-02-25,2016-02-24,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160223,20160225,20160224.0
91,1,11,1,1680.99,0.1,1680.99,168.09900000000002,1512.891,1512.891,91-1,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,Completed,True,True,2,3.0,True,2016,2,Feb,2016-02-01,20160225,20160227,20160228.0
91,2,25,1,499.99,0.05,499.99,24.9995,474.9905,474.9905,91-2,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,Completed,True,True,2,3.0,True,2016,2,Feb,2016-02-01,20160225,20160227,20160228.0
91,3,15,2,529.99,0.07,1059.98,74.19860000000001,985.7814,492.8907,91-3,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,Completed,True,True,2,3.0,True,2016,2,Feb,2016-02-01,20160225,20160227,20160228.0
91,4,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,91-4,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,Completed,True,True,2,3.0,True,2016,2,Feb,2016-02-01,20160225,20160227,20160228.0
92,1,8,1,1799.99,0.1,1799.99,179.99900000000002,1619.991,1619.991,92-1,1309,4,2016-02-25,2016-02-28,2016-02-28,2,7,Completed,True,True,3,3.0,False,2016,2,Feb,2016-02-01,20160225,20160228,20160228.0
93,1,22,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,93-1,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160226,20160228,20160227.0
93,2,17,1,429.0,0.05,429.0,21.450000000000003,407.55,407.54999999999995,93-2,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160226,20160228,20160227.0
93,3,21,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,93-3,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160226,20160228,20160227.0
93,4,2,1,749.99,0.2,749.99,149.99800000000002,599.992,599.9920000000001,93-4,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160226,20160228,20160227.0
93,5,10,2,1549.0,0.07,3098.0,216.86,2881.14,1440.57,93-5,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160226,20160228,20160227.0
94,1,12,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,94-1,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160227,20160228,20160229.0
94,2,4,1,2899.99,0.2,2899.99,579.9979999999999,2319.9919999999997,2319.9919999999997,94-2,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160227,20160228,20160229.0
94,3,11,1,1680.99,0.2,1680.99,336.19800000000004,1344.792,1344.7920000000001,94-3,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160227,20160228,20160229.0
94,4,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,94-4,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160227,20160228,20160229.0
95,1,10,2,1549.0,0.2,3098.0,619.6,2478.4,1239.2,95-1,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
95,2,19,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,95-2,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
95,3,8,2,1799.99,0.2,3599.98,719.9960000000001,2879.984,1439.9920000000002,95-3,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
95,4,20,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,95-4,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
96,1,26,1,599.99,0.1,599.99,59.999,539.991,539.991,96-1,1094,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
96,2,23,1,299.99,0.05,299.99,14.999500000000001,284.9905,284.9905,96-2,1094,4,2016-02-27,2016-02-29,2016-02-28,2,7,Completed,True,True,2,1.0,False,2016,2,Feb,2016-02-01,20160227,20160229,20160228.0
97,1,20,2,599.99,0.2,1199.98,239.996,959.984,479.992,97-1,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160228,20160229,20160301.0
97,2,2,1,749.99,0.07,749.99,52.499300000000005,697.4907000000001,697.4907,97-2,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160228,20160229,20160301.0
97,3,6,2,469.99,0.2,939.98,187.996,751.984,375.992,97-3,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160228,20160229,20160301.0
97,4,19,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,97-4,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,Completed,True,True,1,2.0,True,2016,2,Feb,2016-02-01,20160228,20160229,20160301.0
98,1,19,1,449.0,0.07,449.0,31.430000000000003,417.57,417.57,98-1,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,Completed,True,True,1,1.0,False,2016,2,Feb,2016-02-01,20160228,20160229,20160229.0
98,2,21,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,98-2,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,Completed,True,True,1,1.0,False,2016,2,Feb,2016-02-01,20160228,20160229,20160229.0
98,3,2,1,749.99,0.2,749.99,149.99800000000002,599.992,599.9920000000001,98-3,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,Completed,True,True,1,1.0,False,2016,2,Feb,2016-02-01,20160228,20160229,20160229.0
98,4,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,98-4,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,Completed,True,True,1,1.0,False,2016,2,Feb,2016-02-01,20160228,20160229,20160229.0
99,1,13,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,99-1,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,Completed,True,True,1,3.0,True,2016,2,Feb,2016-02-01,20160229,20160301,20160303.0
99,2,21,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,99-2,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,Completed,True,True,1,3.0,True,2016,2,Feb,2016-02-01,20160229,20160301,20160303.0
99,3,25,2,499.99,0.05,999.98,49.999,949.981,474.9905,99-3,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,Completed,True,True,1,3.0,True,2016,2,Feb,2016-02-01,20160229,20160301,20160303.0
99,4,7,2,3999.99,0.07,7999.98,559.9986,7439.9814,3719.9906999999994,99-4,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,Completed,True,True,1,3.0,True,2016,2,Feb,2016-02-01,20160229,20160301,20160303.0
99,5,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,99-5,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,Completed,True,True,1,3.0,True,2016,2,Feb,2016-02-01,20160229,20160301,20160303.0
100,1,12,2,549.99,0.05,1099.98,54.999,1044.981,522.4905,100-1,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160303.0
100,2,11,2,1680.99,0.1,3361.98,336.19800000000004,3025.782,1512.891,100-2,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160303.0
100,3,7,2,3999.99,0.2,7999.98,1599.996,6399.9839999999995,3199.992,100-3,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160303.0
100,4,16,2,599.99,0.2,1199.98,239.996,959.984,479.992,100-4,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160303.0
100,5,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,100-5,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160303.0
101,1,12,2,549.99,0.2,1099.98,219.996,879.984,439.992,101-1,271,4,2016-03-01,2016-03-04,2016-03-04,3,8,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160301,20160304,20160304.0
102,1,15,1,529.99,0.05,529.99,26.4995,503.4905,503.4905,102-1,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160302,20160305,20160303.0
102,2,22,1,269.99,0.07,269.99,18.899300000000004,251.0907,251.0907,102-2,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160302,20160305,20160303.0
103,1,17,1,429.0,0.07,429.0,30.03,398.97,398.96999999999997,103-1,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160303,20160306,20160305.0
103,2,3,1,999.99,0.05,999.99,49.999500000000005,949.9905,949.9905,103-2,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160303,20160306,20160305.0
103,3,18,1,449.0,0.2,449.0,89.80000000000001,359.2,359.20000000000005,103-3,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160303,20160306,20160305.0
103,4,15,2,529.99,0.1,1059.98,105.998,953.982,476.99100000000004,103-4,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160303,20160306,20160305.0
103,5,9,2,2999.99,0.1,5999.98,599.9979999999999,5399.982,2699.991,103-5,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160303,20160306,20160305.0
104,1,19,2,449.0,0.1,898.0,89.80000000000001,808.2,404.1,104-1,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160303,20160305,20160305.0
104,2,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,104-2,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160303,20160305,20160305.0
105,1,11,2,1680.99,0.2,3361.98,672.3960000000001,2689.584,1344.7920000000001,105-1,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160303,20160305,20160304.0
105,2,3,1,999.99,0.05,999.99,49.999500000000005,949.9905,949.9905,105-2,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160303,20160305,20160304.0
105,3,9,1,2999.99,0.05,2999.99,149.99949999999998,2849.9905,2849.9905,105-3,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160303,20160305,20160304.0
106,1,17,1,429.0,0.1,429.0,42.900000000000006,386.1,386.1,106-1,422,4,2016-03-04,2016-03-05,2016-03-05,3,9,Completed,True,True,1,1.0,False,2016,3,Mar,2016-03-01,20160304,20160305,20160305.0
106,2,13,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,106-2,422,4,2016-03-04,2016-03-05,2016-03-05,3,9,Completed,True,True,1,1.0,False,2016,3,Mar,2016-03-01,20160304,20160305,20160305.0
107,1,19,1,449.0,0.2,449.0,89.80000000000001,359.2,359.20000000000005,107-1,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160309.0
107,2,13,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,107-2,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160309.0
108,1,11,1,1680.99,0.1,1680.99,168.09900000000002,1512.891,1512.891,108-1,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160307.0
108,2,22,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,108-2,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160307.0
108,3,16,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,108-3,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160307.0
109,1,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,109-1,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160309.0
109,2,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,109-2,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160306,20160309,20160309.0
110,1,14,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,110-1,677,4,2016-03-06,2016-03-08,2016-03-09,3,9,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160306,20160308,20160309.0
111,1,14,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,111-1,630,4,2016-03-07,2016-03-10,2016-03-10,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160307,20160310,20160310.0
111,2,12,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,111-2,630,4,2016-03-07,2016-03-10,2016-03-10,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160307,20160310,20160310.0
112,1,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,112-1,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160310.0
112,2,25,2,499.99,0.07,999.98,69.99860000000001,929.9814,464.9907,112-2,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160310.0
112,3,24,2,549.99,0.05,1099.98,54.999,1044.981,522.4905,112-3,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160310.0
112,4,5,1,1320.99,0.2,1320.99,264.19800000000004,1056.792,1056.7920000000001,112-4,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160310.0
113,1,12,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,113-1,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160311.0
113,2,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,113-2,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160311.0
113,3,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,113-3,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160311.0
113,4,23,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,113-4,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160311.0
113,5,5,2,1320.99,0.2,2641.98,528.3960000000001,2113.584,1056.7920000000001,113-5,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Completed,True,True,3,3.0,False,2016,3,Mar,2016-03-01,20160308,20160311,20160311.0
114,1,12,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,114-1,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160308,20160310,20160311.0
114,2,2,1,749.99,0.07,749.99,52.499300000000005,697.4907000000001,697.4907,114-2,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160308,20160310,20160311.0
114,3,13,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,114-3,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160308,20160310,20160311.0
115,1,22,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,115-1,1369,4,2016-03-09,2016-03-11,2016-03-11,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160309,20160311,20160311.0
115,2,19,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,115-2,1369,4,2016-03-09,2016-03-11,2016-03-11,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160309,20160311,20160311.0
116,1,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,116-1,471,4,2016-03-10,2016-03-11,2016-03-11,2,7,Completed,True,True,1,1.0,False,2016,3,Mar,2016-03-01,20160310,20160311,20160311.0
117,1,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,117-1,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160310,20160313,20160311.0
117,2,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,117-2,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160310,20160313,20160311.0
117,3,14,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,117-3,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160310,20160313,20160311.0
117,4,19,1,449.0,0.05,449.0,22.450000000000003,426.55,426.54999999999995,117-4,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160310,20160313,20160311.0
118,1,18,1,449.0,0.07,449.0,31.430000000000003,417.57,417.57,118-1,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160313.0
118,2,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,118-2,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160313.0
118,3,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,118-3,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160313.0
118,4,3,2,999.99,0.1,1999.98,199.99800000000002,1799.982,899.991,118-4,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160313.0
118,5,23,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,118-5,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160313.0
119,1,25,1,499.99,0.05,499.99,24.9995,474.9905,474.9905,119-1,925,4,2016-03-12,2016-03-14,2016-03-14,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160312,20160314,20160314.0
120,1,13,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,120-1,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Completed,True,True,1,3.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160317.0
120,2,6,2,469.99,0.05,939.98,46.999,892.981,446.4905,120-2,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Completed,True,True,1,3.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160317.0
120,3,10,2,1549.0,0.05,3098.0,154.9,2943.1,1471.55,120-3,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Completed,True,True,1,3.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160317.0
120,4,17,1,429.0,0.05,429.0,21.450000000000003,407.55,407.54999999999995,120-4,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Completed,True,True,1,3.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160317.0
120,5,16,2,599.99,0.2,1199.98,239.996,959.984,479.992,120-5,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Completed,True,True,1,3.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160317.0
121,1,5,1,1320.99,0.2,1320.99,264.19800000000004,1056.792,1056.7920000000001,121-1,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160316.0
121,2,14,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,121-2,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160316.0
121,3,4,2,2899.99,0.1,5799.98,579.9979999999999,5219.982,2609.991,121-3,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160316.0
121,4,24,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,121-4,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160316.0
121,5,2,2,749.99,0.05,1499.98,74.99900000000001,1424.981,712.4905,121-5,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160314,20160315,20160316.0
122,1,16,1,599.99,0.1,599.99,59.999,539.991,539.991,122-1,786,4,2016-03-14,2016-03-16,2016-03-15,2,6,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160314,20160316,20160315.0
123,1,12,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,123-1,766,4,2016-03-15,2016-03-18,2016-03-17,2,6,Completed,True,True,3,2.0,False,2016,3,Mar,2016-03-01,20160315,20160318,20160317.0
124,1,16,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,124-1,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160316,20160318,20160317.0
124,2,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,124-2,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160316,20160318,20160317.0
124,3,7,2,3999.99,0.05,7999.98,399.999,7599.981,3799.9904999999994,124-3,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,Completed,True,True,2,1.0,False,2016,3,Mar,2016-03-01,20160316,20160318,20160317.0
125,1,17,1,429.0,0.1,429.0,42.900000000000006,386.1,386.1,125-1,685,4,2016-03-16,2016-03-19,2016-03-17,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160316,20160319,20160317.0
126,1,9,2,2999.99,0.05,5999.98,299.99899999999997,5699.981,2849.9905,126-1,1365,4,2016-03-16,2016-03-18,2016-03-18,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160316,20160318,20160318.0
127,1,17,1,429.0,0.07,429.0,30.03,398.97,398.96999999999997,127-1,484,4,2016-03-17,2016-03-18,2016-03-19,3,8,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160317,20160318,20160319.0
127,2,20,1,599.99,0.1,599.99,59.999,539.991,539.991,127-2,484,4,2016-03-17,2016-03-18,2016-03-19,3,8,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160317,20160318,20160319.0
127,3,4,2,2899.99,0.07,5799.98,405.9986,5393.9814,2696.9907,127-3,484,4,2016-03-17,2016-03-18,2016-03-19,3,8,Completed,True,True,1,2.0,True,2016,3,Mar,2016-03-01,20160317,20160318,20160319.0
128,1,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,128-1,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160318,20160320,20160321.0
128,2,16,2,599.99,0.1,1199.98,119.998,1079.982,539.991,128-2,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160318,20160320,20160321.0
128,3,4,2,2899.99,0.2,5799.98,1159.9959999999999,4639.9839999999995,2319.9919999999997,128-3,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160318,20160320,20160321.0
128,4,3,2,999.99,0.2,1999.98,399.99600000000004,1599.984,799.9920000000001,128-4,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,Completed,True,True,2,3.0,True,2016,3,Mar,2016-03-01,20160318,20160320,20160321.0
129,1,18,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,129-1,84,4,2016-03-19,2016-03-21,2016-03-21,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160319,20160321,20160321.0
129,2,9,1,2999.99,0.1,2999.99,299.99899999999997,2699.991,2699.991,129-2,84,4,2016-03-19,2016-03-21,2016-03-21,2,7,Completed,True,True,2,2.0,False,2016,3,Mar,2016-03-01,20160319,20160321,20160321.0
130,1,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,130-1,1049,4,2016-03-19,2016-03-22,2016-03-20,2,6,Completed,True,True,3,1.0,False,2016,3,Mar,2016-03-01,20160319,20160322,20160320.0
