order_id,item_id,product_id,quantity,list_price,discount,gross_sales,discount_amount,net_sales,unit_net_price,order_line_key
407,1,20,1,599.99,0.2,599.99,119.998,479.992,479.992,407-1
407,2,5,1,1320.99,0.05,1320.99,66.04950000000001,1254.9405,1254.9405,407-2
408,1,18,1,449.0,0.2,449.0,89.80000000000001,359.2,359.20000000000005,408-1
408,2,3,1,999.99,0.07,999.99,69.9993,929.9907000000001,929.9907,408-2
408,3,2,2,749.99,0.07,1499.98,104.99860000000001,1394.9814000000001,697.4907,408-3
408,4,17,2,429.0,0.2,858.0,171.60000000000002,686.4,343.20000000000005,408-4
409,1,15,1,529.99,0.07,529.99,37.09930000000001,492.8907,492.8907,409-1
409,2,16,2,599.99,0.2,1199.98,239.996,959.984,479.992,409-2
409,3,21,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,409-3
410,1,25,1,499.99,0.1,499.99,49.999,449.991,449.99100000000004,410-1
410,2,9,2,2999.99,0.05,5999.98,299.99899999999997,5699.981,2849.9905,410-2
410,3,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,410-3
411,1,2,1,749.99,0.07,749.99,52.499300000000005,697.4907000000001,697.4907,411-1
411,2,26,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,411-2
412,1,7,1,3999.99,0.1,3999.99,399.999,3599.991,3599.991,412-1
412,2,24,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,412-2
412,3,17,1,429.0,0.1,429.0,42.900000000000006,386.1,386.1,412-3
413,1,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,413-1
413,2,25,1,499.99,0.1,499.99,49.999,449.991,449.99100000000004,413-2
413,3,9,1,2999.99,0.07,2999.99,209.9993,2789.9907,2789.9907,413-3
414,1,4,2,2899.99,0.1,5799.98,579.9979999999999,5219.982,2609.991,414-1
415,1,3,1,999.99,0.07,999.99,69.9993,929.9907000000001,929.9907,415-1
415,2,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,415-2
415,3,5,1,1320.99,0.2,1320.99,264.19800000000004,1056.792,1056.7920000000001,415-3
415,4,6,2,469.99,0.05,939.98,46.999,892.981,446.4905,415-4
416,1,22,1,269.99,0.07,269.99,18.899300000000004,251.0907,251.0907,416-1
416,2,14,1,269.99,0.07,269.99,18.899300000000004,251.0907,251.0907,416-2
416,3,24,1,549.99,0.1,549.99,54.999,494.991,494.99100000000004,416-3
417,1,26,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,417-1
417,2,6,2,469.99,0.07,939.98,65.79860000000001,874.1814,437.09069999999997,417-2
418,1,12,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,418-1
418,2,20,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,418-2
419,1,9,1,2999.99,0.05,2999.99,149.99949999999998,2849.9905,2849.9905,419-1
420,1,17,2,429.0,0.2,858.0,171.60000000000002,686.4,343.20000000000005,420-1
420,2,15,2,529.99,0.1,1059.98,105.998,953.982,476.99100000000004,420-2
420,3,3,2,999.99,0.05,1999.98,99.99900000000001,1899.981,949.9905,420-3
421,1,6,2,469.99,0.07,939.98,65.79860000000001,874.1814,437.09069999999997,421-1
421,2,3,2,999.99,0.2,1999.98,399.99600000000004,1599.984,799.9920000000001,421-2
421,3,20,2,599.99,0.2,1199.98,239.996,959.984,479.992,421-3
421,4,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,421-4
421,5,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,421-5
422,1,20,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,422-1
423,1,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,423-1
423,2,17,1,429.0,0.2,429.0,85.80000000000001,343.2,343.20000000000005,423-2
423,3,23,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,423-3
423,4,2,1,749.99,0.2,749.99,149.99800000000002,599.992,599.9920000000001,423-4
424,1,22,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,424-1
424,2,6,1,469.99,0.05,469.99,23.4995,446.4905,446.4905,424-2
425,1,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,425-1
425,2,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,425-2
425,3,19,1,449.0,0.05,449.0,22.450000000000003,426.55,426.54999999999995,425-3
426,1,10,1,1549.0,0.1,1549.0,154.9,1394.1,1394.1000000000001,426-1
426,2,23,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,426-2
427,1,12,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,427-1
427,2,15,2,529.99,0.1,1059.98,105.998,953.982,476.99100000000004,427-2
427,3,26,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,427-3
428,1,5,2,1320.99,0.2,2641.98,528.3960000000001,2113.584,1056.7920000000001,428-1
428,2,14,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,428-2
429,1,11,1,1680.99,0.2,1680.99,336.19800000000004,1344.792,1344.7920000000001,429-1
429,2,4,2,2899.99,0.1,5799.98,579.9979999999999,5219.982,2609.991,429-2
429,3,5,2,1320.99,0.05,2641.98,132.09900000000002,2509.881,1254.9405,429-3
429,4,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,429-4
429,5,2,1,749.99,0.1,749.99,74.99900000000001,674.991,674.991,429-5
430,1,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,430-1
430,2,11,1,1680.99,0.07,1680.99,117.6693,1563.3207,1563.3207,430-2
430,3,4,2,2899.99,0.2,5799.98,1159.9959999999999,4639.9839999999995,2319.9919999999997,430-3
430,4,13,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,430-4
430,5,8,1,1799.99,0.2,1799.99,359.99800000000005,1439.992,1439.9920000000002,430-5
431,1,14,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,431-1
431,2,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,431-2
431,3,18,1,449.0,0.2,449.0,89.80000000000001,359.2,359.20000000000005,431-3
431,4,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,431-4
431,5,19,1,449.0,0.07,449.0,31.430000000000003,417.57,417.57,431-5
432,1,10,2,1549.0,0.2,3098.0,619.6,2478.4,1239.2,432-1
432,2,7,2,3999.99,0.05,7999.98,399.999,7599.981,3799.9904999999994,432-2
433,1,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,433-1
433,2,10,1,1549.0,0.2,1549.0,309.8,1239.2,1239.2,433-2
433,3,24,1,549.99,0.1,549.99,54.999,494.991,494.99100000000004,433-3
433,4,4,1,2899.99,0.2,2899.99,579.9979999999999,2319.9919999999997,2319.9919999999997,433-4
434,1,21,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,434-1
434,2,20,1,599.99,0.1,599.99,59.999,539.991,539.991,434-2
434,3,9,1,2999.99,0.2,2999.99,599.9979999999999,2399.9919999999997,2399.9919999999997,434-3
434,4,11,2,1680.99,0.07,3361.98,235.3386,3126.6414,1563.3207,434-4
434,5,18,2,449.0,0.05,898.0,44.900000000000006,853.1,426.54999999999995,434-5
435,1,22,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,435-1
435,2,9,1,2999.99,0.05,2999.99,149.99949999999998,2849.9905,2849.9905,435-2
435,3,18,1,449.0,0.05,449.0,22.450000000000003,426.55,426.54999999999995,435-3
436,1,3,1,999.99,0.05,999.99,49.999500000000005,949.9905,949.9905,436-1
436,2,23,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,436-2
437,1,3,1,999.99,0.05,999.99,49.999500000000005,949.9905,949.9905,437-1
437,2,10,1,1549.0,0.05,1549.0,77.45,1471.55,1471.55,437-2
437,3,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,437-3
438,1,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,438-1
438,2,22,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,438-2
438,3,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,438-3
438,4,13,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,438-4
439,1,6,2,469.99,0.07,939.98,65.79860000000001,874.1814,437.09069999999997,439-1
439,2,7,2,3999.99,0.05,7999.98,399.999,7599.981,3799.9904999999994,439-2
440,1,19,2,449.0,0.07,898.0,62.86000000000001,835.14,417.57,440-1
440,2,4,2,2899.99,0.07,5799.98,405.9986,5393.9814,2696.9907,440-2
441,1,12,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,441-1
441,2,15,1,529.99,0.1,529.99,52.999,476.991,476.99100000000004,441-2
442,1,16,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,442-1
442,2,26,2,599.99,0.2,1199.98,239.996,959.984,479.992,442-2
442,3,6,2,469.99,0.2,939.98,187.996,751.984,375.992,442-3
443,1,5,1,1320.99,0.05,1320.99,66.04950000000001,1254.9405,1254.9405,443-1
443,2,26,1,599.99,0.2,599.99,119.998,479.992,479.992,443-2
444,1,22,1,269.99,0.07,269.99,18.899300000000004,251.0907,251.0907,444-1
444,2,15,2,529.99,0.07,1059.98,74.19860000000001,985.7814,492.8907,444-2
444,3,20,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,444-3
444,4,16,1,599.99,0.1,599.99,59.999,539.991,539.991,444-4
444,5,10,2,1549.0,0.2,3098.0,619.6,2478.4,1239.2,444-5
445,1,7,1,3999.99,0.2,3999.99,799.998,3199.9919999999997,3199.992,445-1
445,2,16,1,599.99,0.07,599.99,41.999300000000005,557.9907000000001,557.9907,445-2
445,3,23,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,445-3
446,1,22,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,446-1
446,2,16,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,446-2
447,1,4,2,2899.99,0.05,5799.98,289.99899999999997,5509.981,2754.9905,447-1
447,2,3,1,999.99,0.1,999.99,99.99900000000001,899.991,899.991,447-2
447,3,8,1,1799.99,0.07,1799.99,125.99930000000002,1673.9907,1673.9906999999998,447-3
448,1,13,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,448-1
448,2,6,2,469.99,0.05,939.98,46.999,892.981,446.4905,448-2
449,1,17,2,429.0,0.05,858.0,42.900000000000006,815.1,407.54999999999995,449-1
449,2,2,1,749.99,0.05,749.99,37.499500000000005,712.4905,712.4905,449-2
449,3,7,2,3999.99,0.07,7999.98,559.9986,7439.9814,3719.9906999999994,449-3
449,4,26,2,599.99,0.2,1199.98,239.996,959.984,479.992,449-4
450,1,24,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,450-1
450,2,12,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,450-2
450,3,5,1,1320.99,0.1,1320.99,132.09900000000002,1188.891,1188.891,450-3
451,1,14,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,451-1
452,1,11,1,1680.99,0.05,1680.99,84.04950000000001,1596.9405,1596.9405,452-1
452,2,16,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,452-2
452,3,7,2,3999.99,0.1,7999.98,799.998,7199.982,3599.991,452-3
452,4,8,1,1799.99,0.1,1799.99,179.99900000000002,1619.991,1619.991,452-4
453,1,23,1,299.99,0.05,299.99,14.999500000000001,284.9905,284.9905,453-1
453,2,20,2,599.99,0.2,1199.98,239.996,959.984,479.992,453-2
453,3,4,1,2899.99,0.2,2899.99,579.9979999999999,2319.9919999999997,2319.9919999999997,453-3
454,1,25,2,499.99,0.07,999.98,69.99860000000001,929.9814,464.9907,454-1
454,2,13,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,454-2
454,3,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,454-3
455,1,9,1,2999.99,0.05,2999.99,149.99949999999998,2849.9905,2849.9905,455-1
456,1,17,2,429.0,0.07,858.0,60.06,797.94,398.96999999999997,456-1
456,2,23,1,299.99,0.07,299.99,20.9993,278.9907,278.9907,456-2
457,1,24,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,457-1
457,2,2,1,749.99,0.05,749.99,37.499500000000005,712.4905,712.4905,457-2
457,3,7,2,3999.99,0.1,7999.98,799.998,7199.982,3599.991,457-3
457,4,17,1,429.0,0.2,429.0,85.80000000000001,343.2,343.20000000000005,457-4
458,1,2,1,749.99,0.2,749.99,149.99800000000002,599.992,599.9920000000001,458-1
458,2,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,458-2
458,3,11,1,1680.99,0.1,1680.99,168.09900000000002,1512.891,1512.891,458-3
458,4,24,1,549.99,0.2,549.99,109.998,439.992,439.992,458-4
458,5,3,2,999.99,0.2,1999.98,399.99600000000004,1599.984,799.9920000000001,458-5
459,1,11,1,1680.99,0.2,1680.99,336.19800000000004,1344.792,1344.7920000000001,459-1
460,1,19,1,449.0,0.05,449.0,22.450000000000003,426.55,426.54999999999995,460-1
460,2,18,2,449.0,0.07,898.0,62.86000000000001,835.14,417.57,460-2
460,3,4,1,2899.99,0.2,2899.99,579.9979999999999,2319.9919999999997,2319.9919999999997,460-3
460,4,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,460-4
461,1,16,1,599.99,0.07,599.99,41.999300000000005,557.9907000000001,557.9907,461-1
461,2,4,1,2899.99,0.2,2899.99,579.9979999999999,2319.9919999999997,2319.9919999999997,461-2
461,3,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,461-3
461,4,24,1,549.99,0.1,549.99,54.999,494.991,494.99100000000004,461-4
461,5,18,2,449.0,0.1,898.0,89.80000000000001,808.2,404.1,461-5
462,1,12,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,462-1
463,1,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,463-1
464,1,7,1,3999.99,0.1,3999.99,399.999,3599.991,3599.991,464-1
465,1,6,2,469.99,0.1,939.98,93.998,845.982,422.99100000000004,465-1
465,2,25,2,499.99,0.1,999.98,99.998,899.982,449.99100000000004,465-2
466,1,19,2,449.0,0.2,898.0,179.60000000000002,718.4,359.20000000000005,466-1
466,2,6,1,469.99,0.2,469.99,93.998,375.992,375.992,466-2
466,3,7,2,3999.99,0.05,7999.98,399.999,7599.981,3799.9904999999994,466-3
466,4,15,1,529.99,0.1,529.99,52.999,476.991,476.99100000000004,466-4
466,5,5,1,1320.99,0.1,1320.99,132.09900000000002,1188.891,1188.891,466-5
467,1,19,1,449.0,0.07,449.0,31.430000000000003,417.57,417.57,467-1
467,2,10,1,1549.0,0.07,1549.0,108.43,1440.57,1440.57,467-2
467,3,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,467-3
467,4,17,2,429.0,0.07,858.0,60.06,797.94,398.96999999999997,467-4
467,5,11,1,1680.99,0.1,1680.99,168.09900000000002,1512.891,1512.891,467-5
468,1,19,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,468-1
468,2,9,2,2999.99,0.05,5999.98,299.99899999999997,5699.981,2849.9905,468-2
468,3,10,2,1549.0,0.05,3098.0,154.9,2943.1,1471.55,468-3
468,4,25,1,499.99,0.1,499.99,49.999,449.991,449.99100000000004,468-4
469,1,8,2,1799.99,0.1,3599.98,359.99800000000005,3239.982,1619.991,469-1
469,2,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,469-2
469,3,15,2,529.99,0.2,1059.98,211.996,847.984,423.992,469-3
470,1,18,1,449.0,0.05,449.0,22.450000000000003,426.55,426.54999999999995,470-1
470,2,13,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,470-2
470,3,8,2,1799.99,0.2,3599.98,719.9960000000001,2879.984,1439.9920000000002,470-3
471,1,14,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,471-1
471,2,13,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,471-2
472,1,15,1,529.99,0.1,529.99,52.999,476.991,476.99100000000004,472-1
472,2,21,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,472-2
473,1,26,1,599.99,0.07,599.99,41.999300000000005,557.9907000000001,557.9907,473-1
474,1,19,2,449.0,0.05,898.0,44.900000000000006,853.1,426.54999999999995,474-1
474,2,11,1,1680.99,0.2,1680.99,336.19800000000004,1344.792,1344.7920000000001,474-2
475,1,17,2,429.0,0.07,858.0,60.06,797.94,398.96999999999997,475-1
475,2,26,2,599.99,0.2,1199.98,239.996,959.984,479.992,475-2
475,3,25,1,499.99,0.2,499.99,99.998,399.992,399.992,475-3
476,1,22,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,476-1
476,2,4,2,2899.99,0.2,5799.98,1159.9959999999999,4639.9839999999995,2319.9919999999997,476-2
476,3,11,2,1680.99,0.07,3361.98,235.3386,3126.6414,1563.3207,476-3
476,4,20,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,476-4
477,1,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,477-1
477,2,10,1,1549.0,0.05,1549.0,77.45,1471.55,1471.55,477-2
478,1,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,478-1
479,1,26,1,599.99,0.07,599.99,41.999300000000005,557.9907000000001,557.9907,479-1
479,2,12,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,479-2
479,3,21,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,479-3
479,4,7,1,3999.99,0.05,3999.99,199.9995,3799.9905,3799.9904999999994,479-4
479,5,10,1,1549.0,0.2,1549.0,309.8,1239.2,1239.2,479-5
480,1,4,1,2899.99,0.05,2899.99,144.99949999999998,2754.9905,2754.9905,480-1
480,2,15,1,529.99,0.05,529.99,26.4995,503.4905,503.4905,480-2
480,3,23,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,480-3
481,1,13,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,481-1
481,2,16,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,481-2
481,3,9,2,2999.99,0.1,5999.98,599.9979999999999,5399.982,2699.991,481-3
482,1,13,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,482-1
482,2,14,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,482-2
483,1,17,1,429.0,0.07,429.0,30.03,398.97,398.96999999999997,483-1
484,1,8,2,1799.99,0.1,3599.98,359.99800000000005,3239.982,1619.991,484-1
484,2,24,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,484-2
484,3,9,2,2999.99,0.05,5999.98,299.99899999999997,5699.981,2849.9905,484-3
484,4,6,1,469.99,0.2,469.99,93.998,375.992,375.992,484-4
485,1,13,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,485-1
485,2,26,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,485-2
486,1,9,1,2999.99,0.07,2999.99,209.9993,2789.9907,2789.9907,486-1
486,2,23,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,486-2
487,1,6,1,469.99,0.2,469.99,93.998,375.992,375.992,487-1
488,1,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,488-1
488,2,23,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,488-2
488,3,22,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,488-3
489,1,8,2,1799.99,0.1,3599.98,359.99800000000005,3239.982,1619.991,489-1
490,1,12,1,549.99,0.1,549.99,54.999,494.991,494.99100000000004,490-1
490,2,23,1,299.99,0.05,299.99,14.999500000000001,284.9905,284.9905,490-2
490,3,14,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,490-3
490,4,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,490-4
491,1,9,2,2999.99,0.2,5999.98,1199.9959999999999,4799.9839999999995,2399.9919999999997,491-1
491,2,21,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,491-2
491,3,15,2,529.99,0.05,1059.98,52.999,1006.981,503.4905,491-3
492,1,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,492-1
492,2,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,492-2
492,3,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,492-3
493,1,15,1,529.99,0.05,529.99,26.4995,503.4905,503.4905,493-1
493,2,18,2,449.0,0.05,898.0,44.900000000000006,853.1,426.54999999999995,493-2
493,3,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,493-3
494,1,23,1,299.99,0.1,299.99,29.999000000000002,269.991,269.99100000000004,494-1
495,1,22,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,495-1
495,2,9,1,2999.99,0.05,2999.99,149.99949999999998,2849.9905,2849.9905,495-2
496,1,23,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,496-1
496,2,13,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,496-2
496,3,21,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,496-3
497,1,25,2,499.99,0.07,999.98,69.99860000000001,929.9814,464.9907,497-1
498,1,24,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,498-1
498,2,21,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,498-2
498,3,10,1,1549.0,0.07,1549.0,108.43,1440.57,1440.57,498-3
499,1,11,1,1680.99,0.2,1680.99,336.19800000000004,1344.792,1344.7920000000001,499-1
499,2,15,1,529.99,0.07,529.99,37.09930000000001,492.8907,492.8907,499-2
499,3,14,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,499-3
499,4,20,2,599.99,0.1,1199.98,119.998,1079.982,539.991,499-4
500,1,12,2,549.99,0.05,1099.98,54.999,1044.981,522.4905,500-1
500,2,14,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,500-2
501,1,19,2,449.0,0.05,898.0,44.900000000000006,853.1,426.54999999999995,501-1
501,2,8,1,1799.99,0.07,1799.99,125.99930000000002,1673.9907,1673.9906999999998,501-2
501,3,14,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,501-3
501,4,23,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,501-4
502,1,13,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,502-1
503,1,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,503-1
503,2,10,1,1549.0,0.05,1549.0,77.45,1471.55,1471.55,503-2
504,1,24,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,504-1
504,2,2,2,749.99,0.05,1499.98,74.99900000000001,1424.981,712.4905,504-2
505,1,26,1,599.99,0.2,599.99,119.998,479.992,479.992,505-1
506,1,25,1,499.99,0.1,499.99,49.999,449.991,449.99100000000004,506-1
506,2,7,1,3999.99,0.07,3999.99,279.9993,3719.9907,3719.9906999999994,506-2
507,1,11,2,1680.99,0.05,3361.98,168.09900000000002,3193.881,1596.9405,507-1
507,2,13,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,507-2
507,3,20,2,599.99,0.1,1199.98,119.998,1079.982,539.991,507-3
508,1,8,1,1799.99,0.05,1799.99,89.99950000000001,1709.9904999999999,1709.9904999999999,508-1
508,2,2,2,749.99,0.05,1499.98,74.99900000000001,1424.981,712.4905,508-2
508,3,10,2,1549.0,0.05,3098.0,154.9,2943.1,1471.55,508-3
508,4,25,1,499.99,0.07,499.99,34.999300000000005,464.9907,464.9907,508-4
509,1,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,509-1
509,2,4,2,2899.99,0.05,5799.98,289.99899999999997,5509.981,2754.9905,509-2
510,1,17,1,429.0,0.1,429.0,42.900000000000006,386.1,386.1,510-1
511,1,22,2,269.99,0.05,539.98,26.999000000000002,512.981,256.4905,511-1
511,2,13,1,269.99,0.1,269.99,26.999000000000002,242.991,242.991,511-2
512,1,21,1,269.99,0.07,269.99,18.899300000000004,251.0907,251.0907,512-1
513,1,7,1,3999.99,0.07,3999.99,279.9993,3719.9907,3719.9906999999994,513-1
513,2,13,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,513-2
513,3,23,1,299.99,0.07,299.99,20.9993,278.9907,278.9907,513-3
514,1,18,2,449.0,0.2,898.0,179.60000000000002,718.4,359.20000000000005,514-1
514,2,17,2,429.0,0.07,858.0,60.06,797.94,398.96999999999997,514-2
515,1,8,1,1799.99,0.07,1799.99,125.99930000000002,1673.9907,1673.9906999999998,515-1
515,2,5,1,1320.99,0.1,1320.99,132.09900000000002,1188.891,1188.891,515-2
515,3,25,2,499.99,0.07,999.98,69.99860000000001,929.9814,464.9907,515-3
515,4,6,2,469.99,0.2,939.98,187.996,751.984,375.992,515-4
516,1,7,1,3999.99,0.05,3999.99,199.9995,3799.9905,3799.9904999999994,516-1
516,2,5,2,1320.99,0.1,2641.98,264.19800000000004,2377.782,1188.891,516-2
517,1,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,517-1
518,1,16,2,599.99,0.2,1199.98,239.996,959.984,479.992,518-1
518,2,5,2,1320.99,0.05,2641.98,132.09900000000002,2509.881,1254.9405,518-2
518,3,25,2,499.99,0.05,999.98,49.999,949.981,474.9905,518-3
518,4,15,2,529.99,0.2,1059.98,211.996,847.984,423.992,518-4
518,5,11,2,1680.99,0.07,3361.98,235.3386,3126.6414,1563.3207,518-5
519,1,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,519-1
519,2,16,1,599.99,0.1,599.99,59.999,539.991,539.991,519-2
519,3,23,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,519-3
519,4,18,2,449.0,0.2,898.0,179.60000000000002,718.4,359.20000000000005,519-4
519,5,7,1,3999.99,0.05,3999.99,199.9995,3799.9905,3799.9904999999994,519-5
520,1,26,1,599.99,0.1,599.99,59.999,539.991,539.991,520-1
520,2,24,1,549.99,0.2,549.99,109.998,439.992,439.992,520-2
520,3,10,1,1549.0,0.07,1549.0,108.43,1440.57,1440.57,520-3
521,1,5,1,1320.99,0.2,1320.99,264.19800000000004,1056.792,1056.7920000000001,521-1
521,2,14,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,521-2
522,1,4,2,2899.99,0.07,5799.98,405.9986,5393.9814,2696.9907,522-1
522,2,22,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,522-2
522,3,21,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,522-3
523,1,12,1,549.99,0.2,549.99,109.998,439.992,439.992,523-1
523,2,20,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,523-2
523,3,5,2,1320.99,0.1,2641.98,264.19800000000004,2377.782,1188.891,523-3
523,4,16,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,523-4
524,1,11,1,1680.99,0.07,1680.99,117.6693,1563.3207,1563.3207,524-1
524,2,2,1,749.99,0.05,749.99,37.499500000000005,712.4905,712.4905,524-2
524,3,9,1,2999.99,0.2,2999.99,599.9979999999999,2399.9919999999997,2399.9919999999997,524-3
524,4,3,2,999.99,0.07,1999.98,139.9986,1859.9814000000001,929.9907,524-4
524,5,26,1,599.99,0.05,599.99,29.9995,569.9905,569.9905,524-5
525,1,9,2,2999.99,0.07,5999.98,419.9986,5579.9814,2789.9907,525-1
525,2,6,2,469.99,0.07,939.98,65.79860000000001,874.1814,437.09069999999997,525-2
